problem,method,slug,epoch,layer_idx,shape,n_records,sv_min_mean,sv_min_std,sv_p10_mean,sv_p10_std,sv_median_mean,sv_median_std,sv_p90_mean,sv_p90_std,sv_max_mean,sv_max_std,top_energy_frac_mean,top_energy_frac_std,effective_rank_mean,effective_rank_std,participation_rank_mean,participation_rank_std,tiny_frac_mean,tiny_frac_std
cusp_abs,FastNS Muon,fastns_muon,499,4,1x32,3,0.9999982118606567,1.019686652847635e-06,0.9999982118606567,1.019686652847635e-06,0.9999982118606567,1.019686652847635e-06,0.9999982118606567,1.019686652847635e-06,0.9999982118606567,1.019686652847635e-06,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
cusp_abs,Jordan Muon,jordan_muon,0,0,32x1,3,0.9999742905298868,1.5361612463059193e-06,0.9999742905298868,1.5361612463059193e-06,0.9999742905298868,1.5361612463059193e-06,0.9999742905298868,1.5361612463059193e-06,0.9999742905298868,1.5361612463059193e-06,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
cusp_abs,Jordan Muon,jordan_muon,0,1,32x32,3,1.169758017301644e-10,2.404253534208574e-11,1.307105512715623e-09,1.746057175463047e-10,2.8100386906260155e-08,5.5991984331377964e-09,6.0601948185497774e-05,6.191948394286419e-06,0.9912614226341248,0.008003666357783493,0.9826674977786722,0.01582918515864933,1.092260857444981,0.07646537665015812,1.0358967858954076,0.03321580655699597,0.90625,0.0
cusp_abs,Jordan Muon,jordan_muon,0,2,32x32,3,1.2662775573472432e-10,8.840409153658554e-11,1.5129457131557444e-09,5.170891187380506e-10,2.1078601974977573e-08,2.6479912636027867e-09,3.46373869566227e-05,5.150846762916629e-06,0.9973804950714111,0.0028435003768469166,0.994780354508675,0.005665659442899296,1.0316407045385985,0.03172849658262377,1.0105651503775956,0.011500878335712117,0.90625,0.0
cusp_abs,Jordan Muon,jordan_muon,0,3,32x32,3,9.688308676726136e-11,6.384840583815476e-11,1.703305722392893e-09,2.7118149670208213e-10,2.9677100184718103e-08,1.3749873491635498e-09,9.295536742115494e-06,2.808156014549511e-06,0.9993088841438293,0.0008781038171043732,0.9986228269443203,0.001752748662144034,1.0097345575051972,0.011793025600872843,1.002764776589789,0.003520163445544076,0.9166666666666666,0.01473139127471974
cusp_abs,Jordan Muon,jordan_muon,0,4,1x32,3,0.9999982118606567,1.215700987241932e-06,0.9999982118606567,1.215700987241932e-06,0.9999982118606567,1.215700987241932e-06,0.9999982118606567,1.215700987241932e-06,0.9999982118606567,1.215700987241932e-06,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
cusp_abs,Jordan Muon,jordan_muon,25,0,32x1,3,0.9999967416127523,3.5872996022835944e-07,0.9999967416127523,3.5872996022835944e-07,0.9999967416127523,3.5872996022835944e-07,0.9999967416127523,3.5872996022835944e-07,0.9999967416127523,3.5872996022835944e-07,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
cusp_abs,Jordan Muon,jordan_muon,25,1,32x32,3,3.371467225769346e-10,1.7079869629943725e-10,7.414548338265567e-09,9.497192797261162e-10,1.4962306948973492e-07,3.5724952358116526e-08,0.0014580920755785604,0.0006945279531795102,0.8942012588183085,0.03959429455704514,0.8011653011169293,0.07014604454919908,1.6716439539263996,0.16616927559623312,1.4732580779292803,0.18310339420187818,0.8854166666666666,0.01473139127471974
cusp_abs,Jordan Muon,jordan_muon,25,2,32x32,3,1.0991204936935024e-09,9.333499445062002e-10,1.2556903783433884e-08,8.538730741238263e-10,9.60310733451782e-07,2.2220011701718208e-07,0.00898708313470708,0.004302486065913957,0.8985830545425415,0.051997467133318064,0.8101577273490738,0.09370284170176284,1.6654270492961718,0.25840601517275036,1.4597446755789028,0.24520750935812718,0.8333333333333334,0.01473139127471974
cusp_abs,Jordan Muon,jordan_muon,25,3,32x32,3,1.3152703833470743e-09,1.3862061651077393e-09,7.400971184049846e-09,2.481861277673568e-09,5.656040874176446e-07,8.084956518028117e-08,0.006249404875173558,0.001021067681413244,0.9791015187899271,0.00682331944554743,0.9586887293619597,0.013338725551464566,1.2016071401899284,0.049436818010336864,1.0867041893731628,0.029111849880167413,0.8645833333333334,0.01473139127471974
cusp_abs,Jordan Muon,jordan_muon,25,4,1x32,3,0.9999990661938986,1.0130841560349434e-07,0.9999990661938986,1.0130841560349434e-07,0.9999990661938986,1.0130841560349434e-07,0.9999990661938986,1.0130841560349434e-07,0.9999990661938986,1.0130841560349434e-07,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
cusp_abs,Jordan Muon,jordan_muon,100,0,32x1,3,0.9999937613805135,2.2015201452206853e-06,0.9999937613805135,2.2015201452206853e-06,0.9999937613805135,2.2015201452206853e-06,0.9999937613805135,2.2015201452206853e-06,0.9999937613805135,2.2015201452206853e-06,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
cusp_abs,Jordan Muon,jordan_muon,100,1,32x32,3,4.2860028836207614e-10,3.077503508690292e-10,8.64604669340944e-09,9.116230384224438e-10,2.838926344376584e-07,6.527094577716845e-08,0.0007415776863733012,0.00030210301720535717,0.9425461490948995,0.04584701727618475,0.8904968697906298,0.08544258708464939,1.3808723164072843,0.24642267371616147,1.2522759050333618,0.20789147912386013,0.8958333333333334,0.01473139127471974
cusp_abs,Jordan Muon,jordan_muon,100,2,32x32,3,2.750033312182154e-09,1.5546154915655102e-09,2.222790058681312e-08,3.970620079677151e-09,1.578434137172735e-06,4.898048768076207e-07,0.0009310632701575142,0.00029774478215832884,0.9850708643595377,0.00916324865472578,0.9704506852896971,0.0180023241431709,1.138838983346348,0.07082139359134479,1.061484667631081,0.038508067760253874,0.875,0.02551551815399144
cusp_abs,Jordan Muon,jordan_muon,100,3,32x32,3,7.690506102312847e-10,3.679732533936629e-10,1.3930060926981016e-08,4.875963827890272e-09,1.0569640285969701e-06,1.6105491233866143e-07,0.0007412219095082651,0.0001686791957948371,0.9956204891204834,0.0022149970271500958,0.9912668913171708,0.004413688132304961,1.0505094984014258,0.023246168141809645,1.0176588711144532,0.008955409067808685,0.90625,0.0
cusp_abs,Jordan Muon,jordan_muon,100,4,1x32,3,0.9999989072481791,2.7673221185175816e-07,0.9999989072481791,2.7673221185175816e-07,0.9999989072481791,2.7673221185175816e-07,0.9999989072481791,2.7673221185175816e-07,0.9999989072481791,2.7673221185175816e-07,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
cusp_abs,Jordan Muon,jordan_muon,250,0,32x1,3,0.9999844431877136,2.6660449796256005e-06,0.9999844431877136,2.6660449796256005e-06,0.9999844431877136,2.6660449796256005e-06,0.9999844431877136,2.6660449796256005e-06,0.9999844431877136,2.6660449796256005e-06,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
cusp_abs,Jordan Muon,jordan_muon,250,1,32x32,3,9.956725814201188e-10,2.2842925062230214e-10,1.0080586424858023e-08,3.978330266221206e-09,9.852845650470954e-08,1.870826323427019e-08,0.001968585363162375,0.001236090053797271,0.9836732149124146,0.014498809573406678,0.9678272710199606,0.028441069142384565,1.1423371063842944,0.11299005097849096,1.0679987658180787,0.06113465335528648,0.8854166666666666,0.01473139127471974
cusp_abs,Jordan Muon,jordan_muon,250,2,32x32,3,4.974367145046029e-10,4.943611733606799e-10,1.4877340367055088e-08,3.390208757637934e-09,6.972486422303822e-07,1.648501397471796e-07,0.004481293728652729,0.0020477126671635433,0.9880094329516093,0.008722979407103126,0.9762444232316261,0.01723970603428863,1.113892631598959,0.0743884623879996,1.0492342998299933,0.03609495036290796,0.8541666666666666,0.01473139127471974
cusp_abs,Jordan Muon,jordan_muon,250,3,32x32,3,2.16166405146249e-09,1.2051852845097338e-09,1.261439580938865e-08,2.2868912436586797e-09,5.681392754771272e-07,1.6182843793888976e-07,0.004874036220523229,0.0016491246970673293,0.9935903549194336,0.005051016840614356,0.987253326060317,0.010035310537521536,1.0675177550908017,0.048764336970440435,1.0260241467103217,0.020611375519159654,0.875,0.0
cusp_abs,Jordan Muon,jordan_muon,250,4,1x32,3,0.9999966621398926,4.3800289799866286e-07,0.9999966621398926,4.3800289799866286e-07,0.9999966621398926,4.3800289799866286e-07,0.9999966621398926,4.3800289799866286e-07,0.9999966621398926,4.3800289799866286e-07,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
cusp_abs,Jordan Muon,jordan_muon,499,0,32x1,3,0.9999937812487284,2.0956964472284728e-06,0.9999937812487284,2.0956964472284728e-06,0.9999937812487284,2.0956964472284728e-06,0.9999937812487284,2.0956964472284728e-06,0.9999937812487284,2.0956964472284728e-06,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
cusp_abs,Jordan Muon,jordan_muon,499,1,32x32,3,1.1621095937404864e-09,3.278001778975823e-10,8.13771857307207e-09,1.4873095167395272e-09,1.3151426732823288e-07,2.4401316824171938e-08,0.004232628437845665,0.0009121434514512987,0.8601897954940796,0.038243803748023115,0.7413912057175019,0.06476581319544934,1.7623111696253853,0.1157822608972868,1.6153574604812595,0.1574482630001906,0.8645833333333334,0.01473139127471974
cusp_abs,Jordan Muon,jordan_muon,499,2,32x32,3,1.3883943809448833e-09,1.3897342122267982e-09,1.1795918227382648e-08,1.655341458401421e-09,8.669242390624277e-07,3.9540899435492827e-07,0.009745765869350501,0.002704293358969035,0.9664047559102377,0.010253606867730091,0.9340467278661896,0.01989227060200771,1.280557833787364,0.07254348460639377,1.1414946557229395,0.04451886898808744,0.84375,0.0
cusp_abs,Jordan Muon,jordan_muon,499,3,32x32,3,3.010266758085578e-10,2.61000297460201e-10,1.1312554833627551e-08,2.045683997159043e-09,6.533946930176171e-07,1.2803095579262862e-07,0.004998060114060846,0.0008715491555802212,0.9935618837674459,0.0042218714378815725,0.9871853027974473,0.00839708155612009,1.070142779770542,0.042278372902206506,1.026112963884432,0.017169808726168165,0.84375,0.0
cusp_abs,Jordan Muon,jordan_muon,499,4,1x32,3,0.9999990860621134,1.0130841560349434e-07,0.9999990860621134,1.0130841560349434e-07,0.9999990860621134,1.0130841560349434e-07,0.9999990860621134,1.0130841560349434e-07,0.9999990860621134,1.0130841560349434e-07,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
gaussian_bumps,Adaptive Dense Muon,adaptive_dense_muon,0,0,32x1,3,0.9999870459238688,2.2536196610846897e-06,0.9999870459238688,2.2536196610846897e-06,0.9999870459238688,2.2536196610846897e-06,0.9999870459238688,2.2536196610846897e-06,0.9999870459238688,2.2536196610846897e-06,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
gaussian_bumps,Adaptive Dense Muon,adaptive_dense_muon,0,1,32x32,3,1.9460516878511136e-10,1.3037788901702442e-10,1.7119684780908532e-09,4.0135294047433946e-10,2.0857645092557202e-08,2.936324940926453e-09,3.409939643953908e-05,3.192241775827406e-05,0.9995717803637186,8.685278745909919e-05,0.9991453102834433,0.00017348805973438925,1.0069037510455858,0.001249096033571795,1.00171090179746,0.00034752715516970855,0.9375,0.0
gaussian_bumps,Adaptive Dense Muon,adaptive_dense_muon,0,2,32x32,3,7.991990518448529e-11,4.3904339788341835e-11,8.273867609561355e-10,1.3720989646433825e-10,1.652334624679952e-08,1.4540419659199283e-09,1.1338535806733817e-05,1.09861790499784e-05,0.9999467134475708,1.8259721843551047e-05,0.9998948298292731,3.648490661848339e-05,1.0010641736575492,0.00033108523066871,1.0002103651528633,7.298704468571845e-05,0.9375,0.0
gaussian_bumps,Adaptive Dense Muon,adaptive_dense_muon,0,3,32x32,3,1.0512225580757335e-10,2.2099473585939603e-11,1.279783568008952e-09,3.1045844521237007e-10,1.9409693704138437e-08,1.5553414662992037e-09,2.6419307999958677e-06,1.8786457732765258e-06,0.9999909202257792,3.966384457116738e-06,0.9999830127482165,8.055017413660112e-06,1.00020164911316,8.887792067389684e-05,1.000033975210772,1.61105896943258e-05,0.9375,0.0
gaussian_bumps,Adaptive Dense Muon,adaptive_dense_muon,0,4,1x32,3,0.9999995430310568,2.026168312069887e-07,0.9999995430310568,2.026168312069887e-07,0.9999995430310568,2.026168312069887e-07,0.9999995430310568,2.026168312069887e-07,0.9999995430310568,2.026168312069887e-07,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
gaussian_bumps,Adaptive Dense Muon,adaptive_dense_muon,25,0,32x1,3,0.9999823768933614,2.389312900368659e-06,0.9999823768933614,2.389312900368659e-06,0.9999823768933614,2.389312900368659e-06,0.9999823768933614,2.389312900368659e-06,0.9999823768933614,2.389312900368659e-06,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
gaussian_bumps,Adaptive Dense Muon,adaptive_dense_muon,25,1,32x32,3,2.920964451795053e-09,2.1872441825931893e-09,1.1391551080208727e-08,2.271841550157964e-09,6.682327390687229e-07,2.778501089639546e-07,0.006532200897345332,0.006124578040559041,0.9167285958925883,0.09929851224476532,0.8502560828166885,0.17508765963786793,1.4928876647675107,0.5135901365875896,1.376575235880199,0.4572560045720658,0.8541666666666666,0.02946278254943948
gaussian_bumps,Adaptive Dense Muon,adaptive_dense_muon,25,2,32x32,3,2.3854876962658977e-09,2.4700526865547646e-09,3.633299477575255e-08,2.556201514946861e-08,2.702916901853314e-06,2.075801880398997e-06,0.018775286643843515,0.01604239258983089,0.9369768699010214,0.08654453992435478,0.8854223128108311,0.1568815041071892,1.4064129738089932,0.5371595609593934,1.3018446258461347,0.41651693622899666,0.8333333333333334,0.03897559777889522
gaussian_bumps,Adaptive Dense Muon,adaptive_dense_muon,25,3,32x32,3,2.589482998397822e-09,1.2983543304355408e-09,1.7696207033068843e-08,1.1957125566843252e-08,1.4808619255290978e-06,6.871468199792864e-07,0.00925468180212194,0.0075856468759954755,0.9848909775416056,0.019619242555694794,0.9704024515757359,0.038370609880620854,1.1305111085545674,0.15849020616100962,1.0640650773377818,0.0836052806695764,0.84375,0.02551551815399144
gaussian_bumps,Adaptive Dense Muon,adaptive_dense_muon,25,4,1x32,3,0.9999972780545553,1.6470258852690624e-06,0.9999972780545553,1.6470258852690624e-06,0.9999972780545553,1.6470258852690624e-06,0.9999972780545553,1.6470258852690624e-06,0.9999972780545553,1.6470258852690624e-06,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
gaussian_bumps,Adaptive Dense Muon,adaptive_dense_muon,100,0,32x1,3,0.9999892314275106,5.169097100296555e-06,0.9999892314275106,5.169097100296555e-06,0.9999892314275106,5.169097100296555e-06,0.9999892314275106,5.169097100296555e-06,0.9999892314275106,5.169097100296555e-06,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
gaussian_bumps,Adaptive Dense Muon,adaptive_dense_muon,100,1,32x32,3,3.3547939981559693e-09,1.8438543366792817e-09,3.272948490007366e-08,1.9375030968481467e-09,3.845675109914737e-06,1.8243104067318838e-06,0.010013904540877186,0.007783274234802724,0.8932855725288391,0.07167597238048803,0.8030995233456494,0.12881019470638852,1.6379109124510123,0.3574571572442648,1.477176871908612,0.3213908105471,0.84375,0.02551551815399144
gaussian_bumps,Adaptive Dense Muon,adaptive_dense_muon,100,2,32x32,3,2.000891541342753e-08,1.47065097710887e-08,1.4810950261789914e-07,6.653160587588903e-08,1.2501897496501138e-05,5.8967108807961105e-06,0.020803006532757268,0.015491410897320763,0.9450829227765402,0.04803462794026258,0.895492290724957,0.08975661327489881,1.400918271858805,0.3010255073493397,1.2459251886533644,0.22207650553500127,0.7916666666666666,0.02946278254943948
gaussian_bumps,Adaptive Dense Muon,adaptive_dense_muon,100,3,32x32,3,5.02332594039719e-09,2.561992810419178e-09,1.23741646026095e-07,1.0451522693943661e-07,1.1601346462460546e-05,8.813362603251162e-06,0.01392675245491169,0.011365386061143987,0.9907417297363281,0.009603567260033044,0.9816650496260354,0.018963073101778083,1.0951617146870103,0.08858517198616439,1.0381787275405254,0.039973944122193135,0.8125,0.02551551815399144
gaussian_bumps,Adaptive Dense Muon,adaptive_dense_muon,100,4,1x32,3,0.9999986688296,9.602742174144245e-07,0.9999986688296,9.602742174144245e-07,0.9999986688296,9.602742174144245e-07,0.9999986688296,9.602742174144245e-07,0.9999986688296,9.602742174144245e-07,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
gaussian_bumps,Adaptive Dense Muon,adaptive_dense_muon,250,0,32x1,3,0.999997595945994,7.806969763592283e-07,0.999997595945994,7.806969763592283e-07,0.999997595945994,7.806969763592283e-07,0.999997595945994,7.806969763592283e-07,0.999997595945994,7.806969763592283e-07,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
gaussian_bumps,Adaptive Dense Muon,adaptive_dense_muon,250,1,32x32,3,6.849233402661525e-10,3.474067288141541e-10,2.0193321859096616e-08,1.1255740188150797e-09,1.4646662975792424e-06,5.025218668156325e-07,0.00840152391465382,0.002906177852620471,0.932455042997996,0.0390104853304242,0.8709952427964903,0.07227075320866279,1.4649626959271338,0.2057249520513411,1.2975788593881699,0.17952608935584422,0.84375,0.0
gaussian_bumps,Adaptive Dense Muon,adaptive_dense_muon,250,2,32x32,3,2.527197118240565e-08,7.2776172830685e-09,1.5730060027863145e-07,3.338662374345117e-08,1.0255352814662425e-05,2.1808790125534207e-06,0.024530401546508106,0.009663532404420784,0.9721901416778564,0.013942584546715498,0.9453491678888826,0.027058769545520767,1.2552936355973416,0.10727192458807948,1.1174467420406622,0.06099855957797188,0.78125,0.0
gaussian_bumps,Adaptive Dense Muon,adaptive_dense_muon,250,3,32x32,3,7.974558050941974e-09,4.12824347885284e-09,6.465501212934063e-08,4.93937586501047e-09,6.9664569461262244e-06,5.397578267123433e-07,0.02027894067578021,0.0011595267159594366,0.9913257559140524,0.0062928313933292195,0.9827672283570621,0.012449380256511274,1.0968004939680203,0.05780054431116126,1.0354656034290886,0.02606446835663712,0.7916666666666666,0.01473139127471974
gaussian_bumps,Adaptive Dense Muon,adaptive_dense_muon,250,4,1x32,3,0.9999996225039164,1.4048949503631342e-07,0.9999996225039164,1.4048949503631342e-07,0.9999996225039164,1.4048949503631342e-07,0.9999996225039164,1.4048949503631342e-07,0.9999996225039164,1.4048949503631342e-07,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
gaussian_bumps,Adaptive Dense Muon,adaptive_dense_muon,499,0,32x1,3,0.9999982317288717,6.571545365866513e-07,0.9999982317288717,6.571545365866513e-07,0.9999982317288717,6.571545365866513e-07,0.9999982317288717,6.571545365866513e-07,0.9999982317288717,6.571545365866513e-07,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
gaussian_bumps,Adaptive Dense Muon,adaptive_dense_muon,499,1,32x32,3,2.435281439468658e-09,1.7800648773656076e-09,1.0556269458561476e-08,1.5995800104093196e-09,5.026505339363515e-07,1.7881335769409998e-07,0.01489462744987883,0.007879180499563175,0.8434461156527201,0.07300739202731929,0.7167321682516441,0.12646466603934753,1.8111277332842997,0.2834720126105507,1.6741758129565767,0.31143283229443663,0.8541666666666666,0.01473139127471974
gaussian_bumps,Adaptive Dense Muon,adaptive_dense_muon,499,2,32x32,3,1.2801315294834007e-08,1.2010035216222667e-08,2.028467823341392e-07,6.905391777472813e-08,9.110167866310803e-06,3.4642779732107685e-06,0.04557139327128736,0.0138099363406487,0.88471386830012,0.08253469670404359,0.7895316327970409,0.14208537139247093,1.686236670604971,0.3237615493767046,1.4965970128425008,0.350629301454052,0.7604166666666666,0.01473139127471974
gaussian_bumps,Adaptive Dense Muon,adaptive_dense_muon,499,3,32x32,3,1.0628300313915892e-08,2.8672486847928668e-09,9.406646827396041e-08,5.1384328563930076e-08,1.065730869716693e-05,5.7504116427709166e-06,0.04089293948685135,0.016322962406334057,0.9738539258639017,0.016931274620572128,0.9486792549023376,0.032863875151891486,1.2682974390312023,0.1584674728297565,1.1122620012505282,0.07582020645015201,0.7291666666666666,0.01473139127471974
gaussian_bumps,Adaptive Dense Muon,adaptive_dense_muon,499,4,1x32,3,0.9999998013178507,1.2247590229846988e-07,0.9999998013178507,1.2247590229846988e-07,0.9999998013178507,1.2247590229846988e-07,0.9999998013178507,1.2247590229846988e-07,0.9999998013178507,1.2247590229846988e-07,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
gaussian_bumps,FastNS Muon,fastns_muon,0,0,32x1,3,0.9999806880950928,3.1325062140157014e-06,0.9999806880950928,3.1325062140157014e-06,0.9999806880950928,3.1325062140157014e-06,0.9999806880950928,3.1325062140157014e-06,0.9999806880950928,3.1325062140157014e-06,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
gaussian_bumps,FastNS Muon,fastns_muon,0,1,32x32,3,2.2931847855807894e-10,1.102762411757284e-10,1.772322483217792e-09,7.432639568273698e-10,2.4340549131807165e-08,3.606149909710816e-09,4.95919897237704e-05,4.637339167850974e-05,0.9982676903406779,0.0017625537525106187,0.9965436239723254,0.0035162635250903583,1.0215119329767208,0.020487889303961945,1.006961458084011,0.007094709305487568,0.9270833333333334,0.01473139127471974
gaussian_bumps,FastNS Muon,fastns_muon,0,2,32x32,3,1.3741555347316728e-10,1.3371439764949048e-10,1.6155285664787301e-09,7.351080450652768e-10,2.2787835322427934e-08,1.1906900841885602e-09,1.0897194374592825e-05,8.290197865443889e-06,0.9997592171033224,0.00024661215269569333,0.9995206199088829,0.0004926132132993262,1.003879576791266,0.0037821924533198224,1.0009597058251332,0.0009864409352531084,0.9375,0.0
gaussian_bumps,FastNS Muon,fastns_muon,0,3,32x32,3,5.3445717180615006e-11,4.038181356387503e-11,1.2057616590362603e-09,3.8634655197822353e-10,2.1254837297609203e-08,1.611838711797449e-09,4.686275321811698e-06,3.4741038876838196e-06,0.9999766747156779,1.9093737017862496e-05,0.9999552119846732,3.869957027762917e-05,1.0004725933191865,0.00039495002256292747,1.0000895830408478,7.740672918298583e-05,0.9479166666666666,0.01473139127471974
gaussian_bumps,FastNS Muon,fastns_muon,0,4,1x32,3,0.9999993642171224,4.052336624139774e-07,0.9999993642171224,4.052336624139774e-07,0.9999993642171224,4.052336624139774e-07,0.9999993642171224,4.052336624139774e-07,0.9999993642171224,4.052336624139774e-07,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
gaussian_bumps,FastNS Muon,fastns_muon,25,0,32x1,3,0.9999815225601196,1.0618329497167278e-05,0.9999815225601196,1.0618329497167278e-05,0.9999815225601196,1.0618329497167278e-05,0.9999815225601196,1.0618329497167278e-05,0.9999815225601196,1.0618329497167278e-05,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
gaussian_bumps,FastNS Muon,fastns_muon,25,1,32x32,3,1.968308812235383e-09,9.090339575119925e-10,2.1785688926930412e-08,1.2154086385929433e-08,8.897254488715589e-07,7.315310050065225e-07,0.00645891758807315,0.007355538150177376,0.9402591586112976,0.06563511869713463,0.888401289674453,0.12057567849125729,1.418414168701607,0.41639048027263903,1.2782422807636469,0.31562954818663286,0.8541666666666666,0.03897559777889522
gaussian_bumps,FastNS Muon,fastns_muon,25,2,32x32,3,2.00428540431119e-09,1.1689355803943723e-09,4.06552431719831e-08,3.32133322339703e-08,2.726594734288786e-06,2.0158959581454817e-06,0.011740716861095297,0.012145677537043745,0.9363818168640137,0.08479658086979465,0.8840079303868128,0.1537372236928366,1.409855073513542,0.520460398669623,1.3028180496508688,0.40735003652654606,0.8229166666666666,0.02946278254943948
gaussian_bumps,FastNS Muon,fastns_muon,25,3,32x32,3,2.42979972253643e-09,2.3485429181163878e-09,2.391439831347005e-08,1.0820365290251022e-08,1.4833500851333763e-06,1.0133140289286858e-06,0.013384398492053176,0.01540704860774656,0.9808009664217631,0.026363266268359265,0.9626736236679632,0.051219414506753845,1.1593768576501577,0.21235189376673927,1.0832798514320936,0.11463492232956997,0.8229166666666666,0.02946278254943948
gaussian_bumps,FastNS Muon,fastns_muon,25,4,1x32,3,0.9999967018763224,2.0372430068029704e-06,0.9999967018763224,2.0372430068029704e-06,0.9999967018763224,2.0372430068029704e-06,0.9999967018763224,2.0372430068029704e-06,0.9999967018763224,2.0372430068029704e-06,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
gaussian_bumps,FastNS Muon,fastns_muon,100,0,32x1,3,0.9999957879384359,1.1612287518344289e-06,0.9999957879384359,1.1612287518344289e-06,0.9999957879384359,1.1612287518344289e-06,0.9999957879384359,1.1612287518344289e-06,0.9999957879384359,1.1612287518344289e-06,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
gaussian_bumps,FastNS Muon,fastns_muon,100,1,32x32,3,1.7873177197517502e-09,1.1461793469290664e-09,2.936900038719159e-08,1.4530027598029711e-08,3.0417055730443585e-06,1.5292495181212256e-06,0.006804016374129193,0.0026049307506898064,0.9138561884562174,0.09021708454750772,0.8432741366738826,0.15938098868296166,1.454205186788592,0.3577706165570022,1.3608962158050006,0.3788353272992354,0.8541666666666666,0.01473139127471974
gaussian_bumps,FastNS Muon,fastns_muon,100,2,32x32,3,1.3652012779511816e-08,9.029577954695386e-09,1.8401235285144445e-07,6.237772169875784e-08,1.283503638660477e-05,5.110391179419825e-06,0.011259969626553375,0.00630484680030897,0.9729220469792684,0.007804616561227526,0.9466404046041866,0.015194793917974252,1.2373984283908996,0.05747148412995997,1.1129929790696191,0.03361880829150248,0.8229166666666666,0.01473139127471974
gaussian_bumps,FastNS Muon,fastns_muon,100,3,32x32,3,3.5783480067941298e-09,2.735134011213216e-09,8.556018507022144e-08,4.807041138973853e-08,6.535436076167874e-06,2.995923989404259e-06,0.00761106749220442,0.004463872946870369,0.9908815622329712,0.0021996890004204756,0.9818530591773476,0.004359435703477105,1.0986469555058525,0.021305673855189586,1.0370285372713406,0.00905612318787585,0.8229166666666666,0.01473139127471974
gaussian_bumps,FastNS Muon,fastns_muon,100,4,1x32,3,0.9999994238217672,2.1945160661513134e-07,0.9999994238217672,2.1945160661513134e-07,0.9999994238217672,2.1945160661513134e-07,0.9999994238217672,2.1945160661513134e-07,0.9999994238217672,2.1945160661513134e-07,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
gaussian_bumps,FastNS Muon,fastns_muon,250,0,32x1,3,0.9999981721242269,5.534644237035162e-07,0.9999981721242269,5.534644237035162e-07,0.9999981721242269,5.534644237035162e-07,0.9999981721242269,5.534644237035162e-07,0.9999981721242269,5.534644237035162e-07,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
gaussian_bumps,FastNS Muon,fastns_muon,250,1,32x32,3,1.5153764539495758e-09,1.3517093561238096e-09,1.5045223467069493e-08,3.420792477239948e-09,9.010482813209819e-07,2.6443115005964333e-07,0.006089027045527481,0.0029699981692188735,0.8927616278330485,0.0877117334195594,0.8047172355273086,0.15267948091653427,1.56620861251949,0.3217572903444681,1.4467258188557501,0.35689526481253603,0.84375,0.02551551815399144
gaussian_bumps,FastNS Muon,fastns_muon,250,2,32x32,3,1.5276015415584727e-08,5.759815156347069e-09,1.8547896303289237e-07,5.422597632473024e-08,9.402697060068022e-06,1.7539410924259373e-06,0.033713801112026036,0.01604390357005388,0.9445123473803202,0.013552894649142206,0.8922884879662285,0.025725214018130594,1.4661279461261525,0.10726605555212829,1.2435657119578276,0.0635983856311494,0.8020833333333334,0.01473139127471974
gaussian_bumps,FastNS Muon,fastns_muon,250,3,32x32,3,5.473872706958834e-09,5.326245052843202e-09,7.832357719432063e-08,3.594897892394289e-08,8.151420843205415e-06,2.984665716225647e-06,0.015204569107542457,0.0038606651544463148,0.987204929192861,0.0016347071899073405,0.9745772924667433,0.003228670265184994,1.13556616067643,0.01140094016637324,1.052277803779921,0.0067573757317299,0.7916666666666666,0.01473139127471974
